"","Sample_ID","X.coordinate","Y.coordinate","height_NAP","color","calcareous_portion","main_soil_type","organic_portion","sand_median_class"
"964","BL100016",80945,595639,NA,NA,NA,"sand",NA,"moderately coarse"
"965","BL100054",62926,597462,-26.88,"brown-olive","calcareous","sand",NA,"moderately fine"
"966","BL100055",67683,597259,-27.53,"brown-yellow","calcareous","sand",NA,"moderately fine"
"967","BL100056",72513,597121,-26.44,NA,"calcareous","sand",NA,"moderately coarse"
"968","BL100057",77839,596811,-27.97,"yellow","calcareous","sand",NA,"moderately fine"
"969","BL100058",82475,596736,-28.24,"brown-yellow","calcareous","sand",NA,"moderately coarse"
"970","BL100059",82259,604637,-27.39,"brown-yellow","slightly calcareous","sand",NA,"moderately coarse"
"971","BL100060",78025,604585,-27.04,NA,"calcareous","sand",NA,"moderately coarse"
"972","BL100061",72745,604821,-26.7,"brown-olive","calcareous","sand",NA,"moderately coarse"
"973","BL100062",67715,605041,-27.07,"yellow-olive","calcareous","sand",NA,"moderately fine"
"974","BL100063",63124,605139,-26.85,"yellow-olive","calcareous","gravel",NA,"moderately coarse"
"975","BL100064",82922,613044,-26.01,"brown-olive","calcareous","sand",NA,"moderately fine"
"976","BL100085",63373,611573,-30.4,"brown-olive","calcareous","sand",NA,"moderately fine"
"977","BL100088",84801,601775,-29.46,"yellow","slightly calcareous","sand",NA,"moderately coarse"
"978","BL100089",79170,601672,-28.55,"brown-yellow","slightly calcareous","sand",NA,"moderately coarse"
"979","BL100090",73909,601819,-27.43,"brown-olive","slightly calcareous","sand",NA,"moderately coarse"
"980","BL100091",68439,602015,NA,NA,"slightly calcareous","sand",NA,"moderately fine"
"981","BL100092",62850,602257,-27.23,"brown-olive","slightly calcareous","sand",NA,"moderately fine"
"982","BL100093",68482,609680,-28.01,"brown-olive","calcareous","sand",NA,"moderately fine"
"983","BL100094",73939,609621,-27.19,"brown-olive","slightly calcareous","sand",NA,"moderately coarse"
"984","BL100095",79402,609407,-26.72,"brown-gray","slightly calcareous","sand",NA,"moderately fine"
"985","BL100103",62645,601027,-26.56,"brown-gray","calcareous","sand",1,"moderately fine"
"986","BL110003",98038,595283,-24.55,NA,NA,"sand",NA,"moderately coarse"
"987","BL110004",103953,594660,-24.88,NA,NA,"sand",NA,"extremely coarse"
"988","BL110005",98236,611977,-25.89,NA,NA,"sand",NA,"moderately fine"
"989","BL110006",90786,611978,NA,NA,NA,"sand",NA,"moderately fine"
"990","BL110012",95758,599484,NA,"brown-gray","calcareous","sand",NA,"moderately coarse"
"991","BL110040",87636,596641,-28.32,"brown-yellow","calcareous","sand",NA,"moderately coarse"
"992","BL110041",87789,604318,-26.44,"brown-olive","calcareous","sand",NA,"moderately coarse"
"993","BL110042",87989,612931,-28.21,"brown-olive","calcareous","sand",NA,"moderately fine"
"994","BL110043",92800,612833,-25.73,"yellow-brown","slightly calcareous","sand",NA,"very coarse"
"995","BL110072",97489,598212,-29.88,"brown-yellow","calcareous","sand",NA,"moderately coarse"
"996","BL110073",94504,598450,-29.77,"brown-gray","calcareous","sand",NA,"moderately coarse"
"997","BL110074",91966,598943,-30.06,"brown-yellow","calcareous","sand",NA,"moderately coarse"
"998","BL110075",93306,599813,-30.11,"brown-olive","calcareous","sand",NA,"moderately coarse"
"999","BL110076",99838,600934,-30.22,"brown-olive","calcareous","sand",NA,"moderately coarse"
"1000","BL110077",95959,601104,-30.02,"brown-olive","calcareous","sand",NA,"moderately coarse"
"1001","BL110080",102884,612017,NA,"gray-olive","calcareous","sand",NA,"moderately coarse"
"1002","BL110081",100228,607161,NA,"gray-olive","calcareous","sand",NA,"very coarse"
"1003","BL110082",97988,601992,NA,"gray-olive","calcareous","sand",NA,"very coarse"
"1004","BL110083",95280,596677,NA,"brown-yellow","calcareous","sand",NA,"very coarse"
"1005","BL110084",85088,609437,-28.19,"brown-gray","non-calcareous","sand",NA,"moderately coarse"
"1006","BL110085",90891,609086,-27.59,"brown-yellow","slightly calcareous","sand",NA,"moderately coarse"
"1007","BL110086",96356,608894,-28.72,NA,"slightly calcareous","sand",NA,"moderately coarse"
"1008","BL110087",101065,612355,NA,"brown","calcareous","sand",NA,"moderately coarse"
"1009","BL110088",100538,606429,NA,"brown","calcareous","sand",NA,"moderately coarse"
"1010","BL110089",97390,602164,NA,"brown-yellow","calcareous","sand",NA,"very coarse"
"1011","BL110090",94956,597031,NA,"brown-yellow","calcareous","sand",NA,"very coarse"
"1012","BL110094",88298,598768,-28.3,"brown-olive","calcareous","sand",NA,"moderately coarse"
"1013","BL110095",91772,603900,-27.9,"brown-olive","calcareous","sand",NA,"moderately coarse"
"1014","BL110096",96386,604322,-28.8,"brown-olive","calcareous","sand",NA,"moderately coarse"
"1015","BL110097",103487,600855,-26.9,"yellow-olive","calcareous","sand",NA,"very coarse"
"1016","BL110098",103515,604123,-28.8,NA,"calcareous","sand",NA,"moderately coarse"
"1017","BL110099",103276,597902,-27.4,"brown-yellow","slightly calcareous","sand",NA,"moderately coarse"
"1018","BL110108",100123,603508,NA,"light--gray-brown","calcareous","sand",1,"moderately coarse"
"1019","BL110109",104931,607522,NA,"light--gray-brown","calcareous","sand",1,"moderately coarse"
"1020","BL110130",84958,605928,NA,"brown-gray","calcareous","sand",NA,"moderately fine"
"1021","BL110131",88209,608665,NA,"light--brown-gray","calcareous","sand",NA,"moderately coarse"
"1022","BL110132",98546,612056,NA,"brown-yellow","calcareous","sand",NA,"moderately fine"
"1023","BL110133",95935,596326,-28.13,"light--brown","calcareous","sand",1,"very coarse"
"1024","BL110134",97467,598626,-27.2,"light--brown","calcareous","sand",0,"very coarse"
"1025","BL110135",98675,600532,-29.53,"light--brown-yellow","calcareous","sand",0,"moderately coarse"
"1026","BL110144",102033,601119,-27.93,"light--brown-yellow","calcareous","sand",0,"moderately coarse"
"1027","BL110145",103386,603224,-27.71,"light--brown","calcareous","sand",1,"extremely coarse"
"1028","BL110152",106532,594812,-26.13,"light--brown-yellow","calcareous","sand",0,"very coarse"
"1029","BL110153",97002,601417,NA,"light--brown-yellow","calcareous","sand",0,"moderately coarse"
"1030","BL120001",107030,597040,-25.96,NA,NA,"sand",NA,"extremely coarse"
"1031","BL120010",107278,612795,-33.16,"brown","slightly calcareous","sand",NA,"moderately fine"
"1032","BL120019",108927,595170,-28.26,"brown-yellow","calcareous","sand",NA,"moderately coarse"
"1033","BL120020",109945,596284,-28.48,"brown-yellow","slightly calcareous","sand",NA,"extremely coarse"
"1034","BL120043",118237,605059,-28.78,NA,"slightly calcareous","sand",NA,"moderately coarse"
"1035","BL120044",118347,608773,-28.14,"yellow","slightly calcareous","sand",NA,"moderately coarse"
"1036","BL120061",115764,601972,-25.5,"brown-yellow","slightly calcareous","sand",NA,"very coarse"
"1037","BL120062",107153,608868,-28.52,"light--gray-brown","calcareous","sand",1,"moderately fine"
"1038","BL120063",112768,608874,-28.48,"light--gray-brown","calcareous","sand",1,"moderately fine"
"1039","BL120064",112789,605087,-31.23,"light--gray-brown","calcareous","sand",1,"moderately coarse"
"1040","BL120065",112766,601029,-31.02,"light--gray-brown","calcareous","sand",1,"moderately coarse"
"1041","BL120110",109999,597469,-25.9,"brown-yellow","slightly calcareous","sand",NA,"very coarse"
"1042","BL120111",107372,604764,-27.5,"brown-yellow","calcareous","sand",NA,"very coarse"
"1043","BL120112",107371,600885,-26.7,"brown-yellow","calcareous","sand",NA,"very coarse"
"1044","BL120122",108323,596841,NA,"light--gray","slightly calcareous","sand",NA,"extremely coarse"
"1045","BL120135",111943,599661,NA,"light--gray-brown","calcareous","sand",NA,"very coarse"
"1046","BL120151",109807,606334,NA,"light--gray-brown","calcareous","sand",1,"moderately coarse"
"1047","BL120152",120780,609703,NA,"light--gray-brown","calcareous","sand",1,"moderately coarse"
"1048","BL120178",108429,601076,NA,"light--brown","calcareous","sand",0,"moderately coarse"
"1049","BL120180",108565,600797,NA,"light--brown","calcareous","shells",1,"moderately coarse"
"1050","BL120181",107835,596684,-25.63,"light--brown","calcareous","sand",0,"extremely coarse"
"1051","BL130007",68088,576406,NA,"brown-yellow","slightly calcareous","sand",NA,"moderately coarse"
"1052","BL130008",66904,576706,NA,"brown-yellow","slightly calcareous","sand",NA,"moderately coarse"
"1053","BL130009",72296,579084,NA,NA,NA,"sand",NA,"moderately fine"
"1054","BL130010",67364,587721,-27.72,"brown","calcareous","sand",NA,"very fine"
"1055","BL130011",69521,587905,-27.23,"brown","calcareous","sand",NA,"very fine"
"1056","BL130027",62814,591346,-27.43,"brown-olive","slightly calcareous","sand",NA,"moderately fine"
"1057","BL130078",83509,578650,-30.54,"brown-yellow","slightly calcareous","sand",NA,"moderately coarse"
"1058","BL130089",62439,579894,-29.56,"brown-olive","slightly calcareous","sand",NA,"moderately coarse"
"1059","BL130090",67929,579572,-28.69,"brown-olive","calcareous","sand",NA,"moderately fine"
"1060","BL130091",78880,579339,-29.98,"brown-olive","calcareous","sand",NA,"moderately coarse"
"1061","BL130092",73625,583311,-30.06,"brown-olive","calcareous","sand",NA,"moderately fine"
"1062","BL130093",68084,583554,-28.38,"brown-olive","calcareous","sand",NA,"moderately fine"
"1063","BL130094",62436,583718,-29.68,"brown-olive","calcareous","sand",NA,"moderately fine"
"1064","BL130095",62560,587465,-29.09,"brown-olive","calcareous","sand",NA,"moderately fine"
"1065","BL130096",68263,591080,-28.78,"brown-olive","calcareous","sand",NA,"moderately fine"
"1066","BL130097",73735,590883,-29.29,"light--brown","calcareous","sand",NA,"moderately fine"
"1067","BL130098",79138,590882,-30.24,"yellow-olive","calcareous","sand",NA,"moderately coarse"
"1068","BL130099",84566,590615,-30.23,"yellow-olive","non-calcareous","sand",NA,"very coarse"
"1069","BL130102",84029,581303,-30.1,"brown-yellow","calcareous","sand",NA,"very coarse"
"1070","BL130103",84530,586684,-31,"brown-olive","calcareous","sand",NA,"very coarse"
"1071","BL130104",83538,590839,NA,NA,NA,"sand",NA,"very coarse"
"1072","BL130105",82371,587145,NA,NA,NA,"sand",NA,"very coarse"
"1073","BL130106",77983,590924,NA,NA,NA,"sand",NA,"very coarse"
"1074","BL130107",71348,592890,NA,NA,NA,"sand",NA,"moderately coarse"
"1075","BL130108",65726,589281,NA,NA,NA,"sand",NA,"moderately coarse"
"1076","BL130113",62208,579451,-28.73,"brown-gray","calcareous","sand",1,"moderately fine"
"1077","BL130114",62352,586645,-28.31,"light--yellow-brown","calcareous","sand",NA,"moderately fine"
"1078","BL130116",84366,587920,NA,"brown-olive","calcareous","sand",NA,"moderately coarse"
"1079","BL130117",65625,593081,NA,"brown-gray","calcareous","sand",1,"moderately fine"
"1080","BL130154",81069,576304,NA,"light--brown-yellow","calcareous","sand",NA,"moderately fine"
"1081","BL130155",81622,583345,NA,"light--gray-brown","calcareous","sand",NA,"moderately coarse"
"1082","BL130157",82321,591228,NA,"brown-gray","calcareous","sand",1,"moderately coarse"
"1083","BL130158",76444,585198,NA,"brown-gray","calcareous","sand",1,"moderately fine"
"1084","BL140005",103029,591362,-26,NA,NA,"sand",NA,"moderately coarse"
"1085","BL140006",96679,590012,-28,NA,NA,"sand",NA,"moderately coarse"
"1086","BL140007",95318,584866,-29,NA,NA,"sand",NA,"very coarse"
"1087","BL140008",95763,583344,-29,NA,NA,"sand",NA,"moderately coarse"
"1088","BL140009",97662,579210,-29,NA,NA,"sand",NA,"moderately coarse"
"1089","BL140016",92474,577141,-27.5,NA,NA,"sand",NA,"very coarse"
"1090","BL140017",97773,588546,-25.5,NA,NA,"sand",NA,"extremely coarse"
"1091","BL140018",89144,576783,NA,NA,NA,"sand",NA,"moderately coarse"
"1092","BL140019",90022,578503,NA,NA,NA,"sand",NA,"moderately coarse"
"1093","BL140020",90988,580004,NA,NA,NA,"sand",NA,"moderately coarse"
"1094","BL140021",92251,581441,NA,NA,NA,"sand",NA,"very coarse"
"1095","BL140022",93473,582662,NA,NA,NA,"sand",NA,"moderately coarse"
"1096","BL140023",94094,584849,NA,NA,NA,"sand",NA,"moderately coarse"
"1097","BL140024",94307,585590,NA,NA,NA,"sand",NA,"moderately coarse"
"1098","BL140025",96247,585008,NA,NA,NA,"sand",NA,"very coarse"
"1099","BL140026",98169,584459,NA,NA,NA,"sand",NA,"moderately coarse"
"1100","BL140038",94938,579644,NA,"brown-gray","calcareous","sand",NA,"moderately coarse"
"1101","BL140039",90214,579026,NA,"brown-olive","calcareous","sand",NA,"moderately coarse"
"1102","BL140040",92614,593680,NA,"brown-yellow","calcareous","sand",NA,"moderately coarse"
"1103","BL140041",90158,587282,NA,"brown-gray","calcareous","sand",NA,"moderately coarse"
"1104","BL140042",86868,584019,NA,"brown-gray","calcareous","sand",NA,"moderately coarse"
"1105","BL140043",85127,579066,NA,"brown-gray","calcareous","sand",NA,"moderately fine"
"1106","BL140045",99066,581762,NA,"brown-gray","calcareous","sand",NA,"moderately coarse"
"1107","BL140046",98550,584840,NA,"brown-gray","calcareous","sand",NA,"very coarse"
"1108","BL140047",98125,587895,NA,"brown-gray","calcareous","sand",NA,"very coarse"
"1109","BL140048",94232,586694,NA,"brown-gray","calcareous","sand",NA,"moderately coarse"
"1110","BL140049",94825,583637,NA,"brown-gray","calcareous","sand",NA,"very coarse"
"1111","BL140050",95510,580562,NA,"brown-gray","calcareous","sand",NA,"very coarse"
"1112","BL140051",96184,577432,NA,"brown-gray","calcareous","sand",NA,"moderately coarse"
"1113","BL140052",92951,576287,NA,"brown-gray","calcareous","sand",NA,"moderately coarse"
"1114","BL140053",92109,579409,NA,"brown-gray","calcareous","sand",NA,"very coarse"
"1115","BL140054",91253,582477,NA,"brown-gray","calcareous","sand",NA,"moderately coarse"
"1116","BL140055",90487,585530,NA,"brown-gray","calcareous","sand",NA,"very coarse"
"1117","BL140056",86672,584338,NA,"brown-gray","calcareous","sand",NA,"very coarse"
"1118","BL140057",87502,581252,NA,"brown-gray","calcareous","sand",NA,"very coarse"
"1119","BL140058",88427,578153,NA,"brown-gray","calcareous","sand",NA,"moderately coarse"
"1120","BL140061",95253,581203,-26.87,NA,NA,"gravel",NA,"moderately coarse"
"1121","BL140063",89986,577370,-28.52,NA,"calcareous","sand",NA,"very coarse"
"1122","BL140067",86296,576056,-31.02,"brown-yellow","calcareous","sand",NA,"moderately fine"
"1123","BL140069",85063,577360,-30.74,NA,"calcareous","gravel",NA,"very coarse"
"1124","BL140071",88185,578008,-30.4,"brown-yellow","calcareous","sand",NA,"very fine"
"1125","BL140073",91177,577454,-29.62,NA,"calcareous","gravel",NA,"moderately coarse"
"1126","BL140076",90462,580061,-30.25,"brown-yellow","calcareous","sand",NA,"moderately coarse"
"1127","BL140078",89103,582362,-30.73,"brown-yellow","calcareous","sand",NA,"moderately coarse"
"1128","BL140080",88287,584165,-29.76,"brown-yellow","calcareous","sand",NA,"very coarse"
"1129","BL140082",90418,586723,-29.04,NA,"calcareous","sand",NA,"very coarse"
"1130","BL140084",92348,585038,-29.5,"brown-yellow","calcareous","sand",NA,"moderately coarse"
"1131","BL140086",92220,581475,-29.82,NA,"calcareous","sand",NA,"moderately coarse"
"1132","BL140088",94416,582833,-28.45,"brown-yellow","calcareous","sand",NA,"very coarse"
"1133","BL140090",97412,580607,-30.34,"brown-yellow","calcareous","sand",NA,"moderately fine"
"1134","BL140092",96495,585205,-28.3,NA,"calcareous","sand",NA,"very coarse"
"1135","BL140095",106770,592686,-27.61,"brown-yellow","slightly calcareous","sand",NA,"very coarse"
"1136","BL140096",99432,583690,-29.62,"brown-yellow","calcareous","sand",NA,"very coarse"
"1137","BL140098",101441,587197,-30.11,"brown-yellow","calcareous","gravel",NA,"very coarse"
"1138","BL140125",90009,590486,-28.87,NA,"calcareous","sand",NA,"very coarse"
"1139","BL140127",102917,591481,-27.7,"brown-yellow","calcareous","sand",NA,"very coarse"
"1140","BL140128",95178,585873,-28.8,"brown-yellow","slightly calcareous","sand",NA,"moderately coarse"
"1141","BL140129",88490,580751,-29.9,"brown-yellow","slightly calcareous","sand",NA,"moderately coarse"
"1142","BL140131",90161,584002,-29.5,"brown-olive","calcareous","sand",NA,"very coarse"
"1143","BL140132",89807,593795,-28.5,"brown-olive","calcareous","sand",NA,"very coarse"
"1144","BL140133",84641,577752,-33.5,"brown-yellow","calcareous","sand",NA,"moderately coarse"
"1145","BL140134",101413,591770,-27.42,"yellow-olive","slightly calcareous","sand",NA,"very coarse"
"1146","BL140135",92404,588860,NA,NA,NA,"sand",NA,"very coarse"
"1147","BL140142",85208,581158,NA,"light--brown-olive","calcareous","sand",NA,"moderately coarse"
"1148","BL140143",87064,579254,NA,"light--brown-olive","calcareous","sand",NA,"moderately coarse"
"1149","BL140145",96541,587119,NA,"light--brown-yellow","calcareous","sand",NA,"moderately coarse"
"1150","BL140147",100756,589753,NA,"light--brown-olive","calcareous","sand",NA,"moderately coarse"
"1151","BL140148",94468,593701,NA,"light--brown-olive","calcareous","sand",NA,"moderately coarse"
"1152","BL140158",95132,580516,NA,"light--gray-brown","calcareous","sand",NA,"moderately coarse"
"1153","BL140159",95600,583965,NA,"light--gray-brown","calcareous","sand",NA,"moderately coarse"
"1154","BL140160",94469,581385,NA,"light--gray-brown","calcareous","sand",NA,"moderately coarse"
"1155","BL140161",95332,582408,NA,"light--brown-yellow","calcareous","sand",NA,"moderately coarse"
"1156","BL140174",87167,589757,NA,"light--brown-yellow","calcareous","sand",NA,"moderately coarse"
"1157","BL140191",92109,579409,NA,"brown-gray","calcareous","sand",NA,"moderately coarse"
"1158","BL140199",84595,582041,NA,"brown-olive","slightly calcareous","sand",NA,"moderately coarse"
"1159","BL150072",107843,594039,-26.85,"brown-yellow","calcareous","sand",NA,"moderately coarse"
"1160","BL150073",107983,594062,-26.76,"brown-yellow","calcareous","sand",NA,"very coarse"
"1161","BL160010",83992,572559,NA,NA,NA,"sand",NA,"moderately fine"
"1162","BL160011",82899,572822,NA,NA,NA,"sand",NA,"moderately fine"
"1163","BL160012",81806,573087,NA,NA,NA,"sand",NA,"moderately coarse"
"1164","BL160013",80694,573351,NA,NA,NA,"sand",NA,"moderately fine"
"1165","BL160014",79583,573616,NA,NA,NA,"sand",NA,"moderately fine"
"1166","BL160015",78453,573880,NA,NA,NA,"sand",NA,"moderately fine"
"1167","BL160016",77324,574176,NA,NA,NA,"sand",NA,"moderately coarse"
"1168","BL160017",76194,574441,NA,NA,NA,"sand",NA,"moderately fine"
"1169","BL160018",75065,574708,NA,NA,NA,"sand",NA,"moderately coarse"
"1170","BL160019",73917,575005,NA,NA,NA,"sand",NA,"moderately coarse"
"1171","BL160020",72770,575272,NA,NA,NA,"sand",NA,"moderately coarse"
"1172","BL160021",71604,575571,NA,NA,NA,"sand",NA,"moderately coarse"
"1173","BL160022",70438,575838,NA,NA,NA,"sand",NA,"moderately coarse"
"1174","BL160023",69272,576137,NA,NA,NA,"sand",NA,"moderately fine"
"1175","BL160024",68127,558903,NA,NA,NA,"sand",NA,"moderately fine"
"1176","BL160025",67817,559280,NA,NA,NA,"sand",NA,"moderately fine"
"1177","BL160058",80056,572927,NA,"gray-olive","calcareous","sand",NA,"moderately fine"
"1178","BL160067",84283,574286,NA,"brown-gray","slightly calcareous","sand",NA,"moderately fine"
"1179","BL160068",78822,572774,NA,"gray-olive","calcareous","sand",NA,"moderately fine"
"1180","BL160069",73482,569123,NA,"gray-olive","calcareous","sand",NA,"moderately fine"
"1181","BL160070",67682,563895,NA,"gray-olive","slightly calcareous","sand",NA,"moderately fine"
"1182","BL160071",62090,557824,NA,"dark--gray","calcareous","sand",NA,"moderately fine"
"1183","BL160072",84048,568393,NA,"brown-gray","calcareous","sand",NA,"moderately fine"
"1184","BL160073",78581,568316,NA,"brown-gray","calcareous","sand",NA,"moderately fine"
"1185","BL160074",72817,562717,NA,"dark--gray","calcareous","sand",NA,"moderately fine"
"1186","BL160075",79008,558289,NA,"brown-gray","calcareous","sand",NA,"moderately fine"
"1187","BL160076",78618,564293,NA,"gray-olive","slightly calcareous","sand",NA,"moderately fine"
"1188","BL160077",82167,557560,NA,"gray-olive","slightly calcareous","sand",NA,"moderately fine"
"1189","BL160114",78628,560866,-34.61,NA,NA,"sand",NA,"moderately coarse"
"1190","BL160115",67218,568521,-29.63,"brown-olive","calcareous","sand",NA,"moderately fine"
"1191","BL160116",67714,572294,-29.85,"brown-olive","calcareous","sand",NA,"moderately fine"
"1192","BL160137",84043,570423,-33.6,"olive","slightly calcareous","sand",NA,"moderately fine"
"1193","BL160138",66786,573174,-28.2,NA,NA,"sand",NA,"moderately coarse"
"1194","BL160139",61906,559800,-29.6,NA,"calcareous","sand",NA,"moderately coarse"
"1195","BL160140",62228,562087,-29.3,"light--olive","slightly calcareous","sand",NA,"moderately fine"
"1196","BL160141",62040,565750,-29,"brown-yellow","slightly calcareous","sand",NA,"moderately fine"
"1197","BL160142",62327,569381,-28.3,NA,"slightly calcareous","sand",NA,"moderately fine"
"1198","BL160143",62125,572168,-28.6,"brown-yellow","calcareous","sand",NA,"moderately coarse"
"1199","BL160144",72788,565671,-28.57,"brown-olive","slightly calcareous","sand",NA,"moderately coarse"
"1200","BL160145",72997,558371,-30.45,NA,"slightly calcareous","sand",NA,"moderately coarse"
"1201","BL160158",81248,575015,NA,"brown-gray","calcareous","sand",NA,"moderately coarse"
"1202","BL160159",62182,572324,-28.47,"brown-gray","calcareous","sand",1,"moderately coarse"
"1203","BL160160",62493,593840,-27.52,"brown-gray","calcareous","sand",NA,"moderately fine"
"1204","BL160162",83388,559858,NA,"light--brown","calcareous","sand",NA,"moderately fine"
"1205","BL170019",95574,560314,-24,"brown-yellow","calcareous","sand",NA,"very coarse"
"1206","BL170022",93307,572616,-27,NA,NA,"sand",NA,"very coarse"
"1207","BL170057",85895,574293,NA,"brown-gray","calcareous","sand",NA,"moderately fine"
"1208","BL170058",91470,574249,NA,"brown-olive","calcareous","sand",NA,"moderately coarse"
"1209","BL170059",90184,557451,NA,"gray-brown","calcareous","sand",NA,"moderately fine"
"1210","BL170060",89533,562987,NA,"brown-gray","calcareous","sand",NA,"moderately fine"
"1211","BL170061",95986,568192,NA,"brown-gray","slightly calcareous","sand",NA,"moderately coarse"
"1212","BL170063",95017,574016,NA,"brown-gray","slightly calcareous","sand",NA,"moderately fine"
"1213","BL170064",89835,574331,NA,"brown-gray","calcareous","sand",NA,"moderately fine"
"1214","BL170065",84650,562841,NA,"brown-gray","calcareous","sand",NA,"moderately fine"
"1215","BL170066",90404,568232,NA,"brown-gray","slightly calcareous","sand",NA,"moderately coarse"
"1216","BL170084",96926,574421,NA,"brown-gray","calcareous","sand",NA,"moderately coarse"
"1217","BL170085",97464,571279,NA,"brown-gray","calcareous","sand",NA,"very coarse"
"1218","BL170087",95136,566929,NA,"brown-gray","calcareous","sand",NA,"very coarse"
"1219","BL170088",94339,570080,NA,"brown-gray","calcareous","sand",NA,"moderately coarse"
"1220","BL170089",93647,573213,NA,"brown-gray","calcareous","sand",NA,"moderately coarse"
"1221","BL170090",89448,575041,NA,"brown-gray","calcareous","sand",NA,"moderately coarse"
"1222","BL170091",90310,571977,NA,"brown-gray","calcareous","sand",NA,"very coarse"
"1223","BL170092",91271,568898,NA,"brown-gray","calcareous","sand",NA,"moderately coarse"
"1224","BL170093",92227,565764,NA,"brown-gray","calcareous","sand",NA,"moderately coarse"
"1225","BL170095",92735,563965,NA,"light--brown","non-calcareous","sand",0,"very coarse"
"1226","BL170096",96281,564748,NA,"light--brown","calcareous","sand",0,"very coarse"
"1227","BL170097",91605,560063,NA,"light--brown","calcareous","sand",0,"very coarse"
"1228","BL170098",94329,560232,NA,"light--brown","calcareous","sand",0,"very coarse"
"1229","BL170108",88563,573744,-31.24,"brown","calcareous","sand",NA,"moderately coarse"
"1230","BL170110",91968,575664,-31.05,"brown-yellow","calcareous","sand",NA,"moderately fine"
"1231","BL170306",84315,565436,-31.1,NA,"calcareous","sand",NA,"moderately coarse"
"1232","BL170307",89793,573044,-28.5,"brown-yellow","slightly calcareous","sand",NA,"moderately coarse"
"1233","BL170309",93531,566501,-27,NA,NA,"sand",NA,"very coarse"
"1234","BL170310",89022,559602,-27.5,"olive","slightly calcareous","sand",NA,"moderately fine"
"1235","BL170311",84541,558985,-29.1,"brown-yellow","calcareous","sand",NA,"moderately fine"
"1236","BL170312",94551,557427,-25.23,NA,NA,"sand",NA,"very coarse"
"1237","BL170313",92973,572620,NA,"brown-yellow","slightly calcareous","sand",NA,"very coarse"
"1238","BL170317",86369,557992,NA,"light--brown-yellow","calcareous","sand",NA,"moderately fine"
"1239","BL170318",95569,575584,NA,"light--brown-yellow","calcareous","sand",NA,"moderately coarse"
"1240","BL170352",89586,558477,NA,"light--brown-yellow","calcareous","sand",1,"moderately fine"
"1241","BL170353",88832,571866,NA,"light--brown","calcareous","sand",NA,"moderately coarse"
"1242","BL170390",95136,566929,NA,"brown-gray","calcareous","sand",NA,"moderately coarse"
"1243","BL170414",93063,568597,-26.09,"light--brown","calcareous","sand",0,"very coarse"
"1244","BL170415",93190,568639,-25.83,"light--brown","calcareous","sand",0,"moderately coarse"
"1245","BL170416",93186,568677,-27.8,"light--brown","calcareous","sand",0,"moderately coarse"
"1246","BL170417",93215,568681,-28.38,"light--yellow","calcareous","sand",0,"moderately coarse"
"1247","BL170418",93393,569003,-26.31,"light--gray","calcareous","sand",0,"moderately coarse"
"1248","BL170419",93420,569070,-25.67,"light--brown-yellow","calcareous","sand",0,"moderately fine"
"1249","BL170420",93462,569085,-28.12,"light--brown","calcareous","sand",0,"moderately coarse"
"1250","BL170421",93445,569121,-28.27,"gray-olive","calcareous","sand",1,"moderately fine"
"1251","BL170422",93633,569428,-25.19,"light--yellow","calcareous","sand",0,"very coarse"
"1252","BL170423",93678,569525,-24.84,"light--yellow","calcareous","sand",0,"moderately coarse"
"1253","BL170424",93710,569555,-27.71,"light--brown-yellow","calcareous","sand",0,"moderately coarse"
"1254","BL170425",93723,569565,-27.99,"light--gray-olive","calcareous","sand",1,"moderately coarse"
"1255","BM010005",140461,668236,-39.66,NA,"calcareous","sand",NA,"very fine"
"1256","BM010006",151338,668218,-39.05,"brown-olive","slightly calcareous","sand",NA,"moderately fine"
"1257","BM010008",151204,664127,-38.1,"brown-olive","slightly calcareous","sand",NA,"moderately fine"
"1258","BM010009",145878,668086,-39.7,"brown-olive","calcareous","sand",NA,"very fine"
"1259","BM010010",145808,663232,-39,"brown-black","calcareous","sand",NA,"very fine"
"1260","BM010011",140581,663344,-39.7,"brown-black","calcareous","sand",NA,"very fine"
"1261","BM010012",135778,663327,-40.1,"brown","slightly calcareous","loam",NA,"extremely fine"
"1262","BM010013",151102,652338,-34.19,"brown-gray","slightly calcareous","sand",NA,"moderately fine"
"1263","BM010014",151261,656696,-35.31,"brown-olive","slightly calcareous","sand",NA,"moderately fine"
"1264","BM010016",147556,657814,-35.98,"gray-olive","slightly calcareous","sand",NA,"moderately fine"
"1265","BM010017",143718,658243,-37.15,"gray-olive","slightly calcareous","sand",NA,"moderately fine"
"1266","BM010018",139236,658252,-38.47,"gray-olive","calcareous","sand",NA,"very fine"
"1267","BM010019",134383,658534,-39.26,"brown-olive","slightly calcareous","sand",NA,"very fine"
"1268","BM010020",135356,652556,-36.58,"brown-olive","slightly calcareous","sand",NA,"moderately coarse"
"1269","BM010021",140271,652625,-36.41,"brown-olive","calcareous","sand",NA,"moderately coarse"
"1270","BM010022",145656,652321,-35.98,"brown-olive","slightly calcareous","sand",NA,"moderately coarse"
"1271","BM010023",150455,654065,-35.43,"gray-olive","calcareous","sand",NA,"very fine"
"1272","BM020001",156737,668133,-38.55,NA,NA,"gravel",NA,"coarse category (O)"
"1273","BM020005",167883,656830,-33.4,"yellow-olive","calcareous","sand",NA,"moderately coarse"
